Source_Dataset,Original_Degree,Original_CGPA,ML_Degree_Code,ML_Spec_Code,ML_CGPA_Norm,ML_YoG,ML_Cert_Count,job_role
Academic Performance (V2),ICE,2.432100687198204,5,9,0.4938112054474404,2012.8710390253173,0.06770641050554613,IT Support
Academic Performance (V2),MIS,2.6155553091356802,7,7,0.618702945152251,2012.8990538094044,-0.07320822896564942,Data Analyst
Academic Performance (V2),MIS,4.720207399078784,1,1,0.9713910418549433,2014.0118075494606,0.0004211285681921214,Data Analyst
Academic Performance (V2),CVE,4.17954386453571,2,6,0.6591815987499249,2009.8749336526323,0.008076113572693448,Data Analyst
Academic Performance (V2),PET,2.7837338374400074,2,9,0.3855851893310077,2014.0843956011188,0.025605252146764304,IT Support
Academic Performance (V2),PET,2.6815888433450317,2,9,0.5462801978306152,2011.9556944743658,0.05096321863872112,IT Support
Academic Performance (V2),MCE,2.693691160004651,2,5,0.5416613948191751,2011.9323130542102,0.17673486184701376,IT Support
Academic Performance (V2),MCE,3.5558824345602416,2,5,0.5893280034200962,2014.0890461429165,0.19489179167592488,Data Analyst
Academic Performance (V2),EEE,3.7707963085155325,2,4,0.6531617006921114,2010.99157433482,0.010981187043767401,Data Analyst
Academic Performance (V2),MIS,3.0566902015265494,7,7,0.3630608632728214,2012.8323674786627,0.19217812847070856,QA Engineer
Academic Performance (V2),CHE,2.4131808270924178,2,0,0.4792321047024805,2009.8113096830152,0.046407339184215454,IT Support
Academic Performance (V2),CEN,3.617997700343031,1,1,0.7107614833461037,2012.8771259586806,-0.02505955177330555,Data Analyst
Academic Performance (V2),MIS,3.434178439635823,7,7,0.6726814406202036,2010.9919729880623,0.0354972074703469,QA Engineer
Academic Performance (V2),MIS,1.8925260578680025,7,7,0.4270880224205328,2011.1017362197397,0.015093581179868087,IT Support
Academic Performance (V2),CHE,4.041823109536837,2,0,0.857893134996132,2013.0182248116025,0.10198133791639533,Data Analyst
Academic Performance (V2),CHM,3.17184113070669,5,9,0.5756293024043873,2009.9248636579987,0.03849299739453378,QA Engineer
Academic Performance (V2),MCE,2.874571291756491,7,7,0.4347295598951147,2010.958692124126,0.08947312997494115,QA Engineer
Academic Performance (V2),CEN,3.8006403045025667,1,1,0.7910332892963976,2011.1647107155188,0.07959371563928092,Data Analyst
Academic Performance (V2),EEE,4.9578542855893595,2,4,0.888502364154623,2013.0776910095203,0.1511692116603288,Data Analyst
Academic Performance (V2),MCE,4.929888389001757,2,5,1.1650469427323993,2010.9111308664083,-0.011921298074120233,Data Analyst
Academic Performance (V2),BLD,4.120022693253057,1,2,0.8802007544420725,2012.067795727398,0.006734484228069777,Data Analyst
Academic Performance (V2),BCH,4.774849073922558,5,9,1.023676890275931,2012.917187635772,0.12386634606104525,Data Analyst
Academic Performance (V2),BCH,4.298585877351002,5,9,0.8007646971028026,2013.9867668310735,0.14129871209251862,Data Analyst
Academic Performance (V2),MIS,3.486787989558297,7,7,0.5751692876731738,2013.1108689797725,0.00550886549249981,Data Analyst
Academic Performance (V2),MCE,4.118991906292131,2,5,1.0403248371278158,2014.0023094808491,-0.10828732337828167,Data Analyst
Academic Performance (V2),CIS,3.4496892115897553,1,1,0.7608088360504084,2011.9248866480186,0.0042448482101390675,QA Engineer
Academic Performance (V2),CHE,2.5339645271455504,2,0,0.5934688744990986,2011.0210313393397,0.1485169309111278,IT Support
Academic Performance (V2),PHYE,3.424098993930293,5,9,0.7173604400714053,2013.0240434868904,-0.20415869216851046,QA Engineer
Academic Performance (V2),CHE,3.245230585491227,2,0,0.5284415452802537,2014.1053211022686,-0.12422172722606149,QA Engineer
Academic Performance (V2),CEN,4.660034916028707,2,4,0.9802821653060524,2010.153649014988,0.04961382695770445,Data Analyst
Academic Performance (V2),EEE,3.499803700754952,2,4,0.808990664529885,2013.024221427555,-0.007928767309317247,Data Analyst
Academic Performance (V2),PHYR,3.8928020715354,2,9,0.6938701918994418,2012.0658692763232,-0.05660330781721869,Data Analyst
Academic Performance (V2),PET,3.7837304590123972,2,9,0.7274208205414845,2009.910815969243,0.05397684919498899,IT Support
Academic Performance (V2),PET,4.090597836891455,2,9,0.7317474544177115,2010.7888912911405,0.028348986188172123,Data Analyst
Academic Performance (V2),CEN,3.950505686158918,1,1,0.7010377004623691,2014.036938202013,0.02733634856250171,Data Analyst
Academic Performance (V2),MCB,3.9116783838264864,5,9,0.7030258051636955,2012.9573846455032,0.012217836662220892,Data Analyst
Academic Performance (V2),CHE,2.89265688479611,2,0,0.6788623223102206,2013.9369725604176,-0.06540436368846389,IT Support
Academic Performance (V2),EEE,2.7959380229394926,2,4,0.5896797879203091,2013.0930399837036,0.0637044615086534,IT Support
Academic Performance (V2),PET,3.6835845133991523,2,9,0.5393323519787842,2011.9744680950919,0.3143683214319345,Data Analyst
Academic Performance (V2),CEN,3.3606043359976194,1,1,0.6184546424588088,2009.7956540466607,0.07573612004586983,QA Engineer
Academic Performance (V2),EEE,3.17006103407441,2,4,0.6616809605104257,2013.9072412645207,-0.035015997073617446,QA Engineer
Academic Performance (V2),MCE,3.1941975893479357,1,1,0.7018949760064029,2013.0997010475735,0.1345370318505083,QA Engineer
Academic Performance (V2),ICE,3.727596319908691,1,2,0.7948466947314697,2010.877874658384,0.10199109401681083,Data Analyst
Academic Performance (V2),CEN,3.563652275980876,1,1,0.6945148026930174,2012.8755906815907,-0.06462276088750885,Data Analyst
Academic Performance (V2),PHYG,2.789846237835076,5,9,0.4259102821149273,2011.0614083400046,0.03600332516539561,IT Support
Academic Performance (V2),EEE,3.652023806078891,2,4,0.6675164186794782,2011.9431949064076,-0.1753100435226209,Data Analyst
Academic Performance (V2),CIS,4.387402994463089,1,1,1.0057785946775133,2011.7574737241655,-0.14426137893445512,Data Analyst
Academic Performance (V2),CVE,2.268324713372613,2,6,0.494746769599507,2013.9180514386233,0.12704085707378374,IT Support
Academic Performance (V2),MCB,4.370243910646187,5,9,0.8610314191115257,2012.9772737842554,-0.131684854919066,Data Analyst
Academic Performance (V2),CIS,4.365879372376911,1,1,1.0778783141355506,2012.197201601092,-0.02031736933486687,Data Analyst
Academic Performance (V2),EEE,4.567357246069187,2,4,0.7963279942093027,2009.868497007401,-0.16111305126643727,Data Analyst
Academic Performance (V2),BCH,3.534485663606434,5,9,0.6044408297260941,2013.1429813660422,0.23384574892930182,Data Analyst
Academic Performance (V2),MCE,3.7564417534290424,2,5,0.7849534837145312,2014.0214136408558,0.06341622027814862,Data Analyst
Academic Performance (V2),BCH,4.149781366373416,5,9,0.6884681156259858,2012.231296199773,-0.031194539716942762,Data Analyst
Academic Performance (V2),CEN,2.9924472189183304,1,1,0.7536839865117716,2013.1649665607474,-0.24096174331433406,IT Support
Academic Performance (V2),CIS,2.211143932135373,1,1,0.35750210277086625,2009.8993114311236,-0.09654828437302142,IT Support
Academic Performance (V2),CHE,2.630491089357506,2,0,0.5104930570151734,2012.9264089280905,0.11587444629378006,IT Support
Academic Performance (V2),PHYE,4.515147508800484,1,1,0.9711160275359125,2012.975615647782,0.08879982241568155,Data Analyst
Academic Performance (V2),BCH,2.1653555852740736,5,9,0.43026208298241964,2013.03993319205,-0.03636438266483518,IT Support
Academic Performance (V2),MCB,3.0050142283206718,5,9,0.8332589085071731,2010.837831420965,0.0534767654558735,QA Engineer
Academic Performance (V2),CHE,3.674209596223132,2,0,0.8411955151553671,2010.1390638744099,0.1176834895734193,Data Analyst
Academic Performance (V2),MAT,1.8972985664208284,5,9,0.46344761475946605,2012.88056456671,0.08608777964082218,IT Support
Academic Performance (V2),MCE,3.663112604567241,2,5,0.6206638355664489,2013.0324998308536,0.10846924051581326,QA Engineer
Academic Performance (V2),EEE,1.8304367960429824,2,4,0.2357054692381695,2011.9606620567288,-0.10994067089208835,IT Support
Academic Performance (V2),CHE,4.44021393187501,2,0,0.9481062109369102,2011.0034177511784,-0.047620380420999725,Data Analyst
Academic Performance (V2),BCH,4.103588598080362,5,9,0.7667284959222921,2011.0011364811935,-0.07071228619892976,Data Analyst
Academic Performance (V2),MCE,4.402065398546404,2,5,0.786847782199798,2010.0045568030089,0.081396640200843,Data Analyst
Academic Performance (V2),CEN,2.621798408901808,1,1,0.48888789884887274,2010.97867157795,-0.080279686892347,IT Support
Academic Performance (V2),ICE,3.605653125612932,1,2,0.5787152678700289,2012.046887567711,0.04588734732353465,Data Analyst
Academic Performance (V2),MCB,2.7613668763376626,5,9,0.5216508038090063,2011.0621914162869,-0.10993014384020294,IT Support
Academic Performance (V2),PHYR,3.5718203236342156,1,2,0.4594477769904657,2012.987023129471,-0.0710076515970459,Data Analyst
Academic Performance (V2),PHYG,3.7430795264135646,5,9,0.7570616939301762,2013.1592308059155,0.13789746747014353,Data Analyst
Academic Performance (V2),ICE,3.6941888520815938,1,2,0.8969014113049221,2009.9702243571348,-0.2404490253288167,Data Analyst
Academic Performance (V2),BCH,2.5787680695695796,5,9,0.4532859875294882,2010.999249264775,0.00451456177480867,IT Support
Academic Performance (V2),MIS,4.0815921771737305,7,7,0.9043007606590617,2012.1595512032611,-0.018758612112409288,Data Analyst
Academic Performance (V2),EEE,3.8538919899273196,2,6,0.8965990452063578,2013.1815308559753,0.12362603735588572,Data Analyst
Academic Performance (V2),MCE,4.4763000343635655,2,5,0.8927912474599863,2011.8748054933426,-0.13672669898463272,Data Analyst
Academic Performance (V2),MIS,4.405174520966234,7,7,0.7690094422451889,2011.0372926875298,0.2050271008205501,Data Analyst
Academic Performance (V2),MIS,3.4852453854003485,7,7,0.5756045057177421,2011.907077628433,-0.012788040742996516,Data Analyst
Academic Performance (V2),CEN,3.948253120656375,1,1,0.7715796293833028,2012.8241515718332,0.004213289453978552,Data Analyst
Academic Performance (V2),MIS,2.148156460673681,7,7,0.3557574851865117,2014.1856022829206,0.07163506503316383,IT Support
Academic Performance (V2),MIS,2.8780847814386936,7,7,0.5165156365937857,2010.9799298287844,-0.2255721186961489,IT Support
Academic Performance (V2),CHE,3.7512463098805013,2,0,0.6618525003372007,2010.1949360498359,0.03528272857904742,Data Analyst
Academic Performance (V2),EEE,3.117070620603467,2,4,0.7040951975173027,2013.936297988799,0.029355750524440324,QA Engineer
Academic Performance (V2),MCB,3.584486055665463,5,9,0.8956284283973229,2011.0134155891767,-0.019838563821462634,Data Analyst
Academic Performance (V2),EEE,4.683271953128689,2,4,0.8795574486257945,2014.0591180828712,0.027406982965084533,Data Analyst
Academic Performance (V2),EEE,3.9660851482740056,2,4,0.8486860584163423,2010.820903432816,0.014431812359828659,Data Analyst
Academic Performance (V2),CVE,3.745625992297734,2,6,0.7053726056812686,2014.0749782254798,0.08353065753566201,Data Analyst
Academic Performance (V2),CEN,4.219541385392641,1,1,0.8804976368171517,2014.0200742593036,-0.08486951852906471,QA Engineer
Academic Performance (V2),ICE,4.432869459758281,1,2,0.8163376168250637,2012.7617527173118,-0.0162013248940047,Data Analyst
Academic Performance (V2),PET,3.7126390705406007,2,9,0.8255509508194658,2012.019942629307,0.09383140017307377,Data Analyst
Academic Performance (V2),BCH,4.670301259944377,5,9,0.7868852915421853,2012.14081473258,0.2445682941770461,Data Analyst
Academic Performance (V2),PHYE,3.1318497078570138,5,9,0.5240743184091522,2013.2203444990332,0.08539127567894743,QA Engineer
Academic Performance (V2),BCH,2.7870611068014086,5,9,0.6473608711960084,2012.1203241880432,0.005445821769877328,IT Support
Academic Performance (V2),CIS,4.5975476567749745,1,1,0.9151727247223683,2012.935945314392,-0.11999585503462135,IT Support
Academic Performance (V2),MCB,3.168018061423247,5,9,0.6015143247297629,2013.9786172496524,0.03509517238576668,QA Engineer
Academic Performance (V2),PET,2.591667821793415,1,1,0.5305681794801435,2013.1440497020515,0.0231202736891875,IT Support
Academic Performance (V2),MIS,3.618902898882526,7,7,0.8333631743431839,2010.0430367317688,-0.12717025039668092,Data Analyst
Academic Performance (V2),CHE,3.946566696452845,2,0,0.9406010589734217,2014.2186873980545,-0.13356765916433652,Data Analyst
Academic Performance (V2),EEE,3.5755501239597676,2,4,0.6600854117642844,2011.9155474886186,0.0037903462492325686,Data Analyst
Academic Performance (V2),MCB,4.090890511263029,5,9,0.6854023231195714,2014.0761809145592,-0.24091243950569907,Data Analyst
Academic Performance (V2),CIS,2.439349415594444,1,1,0.46937883297830224,2011.0913733780408,-0.0405829957938068,IT Support
Academic Performance (V2),CEN,4.267528857339285,1,1,0.7753048452280757,2009.9097711410525,0.04840399237964256,Data Analyst
Academic Performance (V2),CEN,3.4484660927193054,1,1,0.7651550461444161,2014.1054364728286,0.04301019385324552,QA Engineer
Academic Performance (V2),BLD,2.920572129592667,2,6,0.5196706418119847,2012.0229898245411,-0.17356204796466293,QA Engineer
Academic Performance (V2),CEN,4.458129540164082,1,1,0.8768911399841635,2013.8530365943402,0.041397032391152104,Data Analyst
Academic Performance (V2),EEE,3.6082325999318,2,4,0.702280491826801,2012.0054446895099,0.020961209186063267,Data Analyst
Academic Performance (V2),PHYG,2.7570787979221354,2,0,0.48469043334079576,2012.849257946271,-0.13213890846709472,IT Support
Academic Performance (V2),CHM,3.6266752102977144,5,9,0.6892392609755962,2013.1517818410696,0.05400011570552389,Data Analyst
Academic Performance (V2),CEN,1.8570167749545605,1,1,0.6381890655548451,2009.9706614211116,-0.0835786189431189,IT Support
Academic Performance (V2),EEE,2.983573799855028,2,4,0.541006934025611,2010.9630674129533,0.03865298644629915,IT Support
Academic Performance (V2),CEN,3.840302817837012,1,1,0.7744863406368665,2010.0002129127326,-0.07359150648482786,Data Analyst
Academic Performance (V2),MCB,3.7465974680968297,5,9,0.8115088074618358,2010.1904613150723,-0.07772112158486177,Data Analyst
Academic Performance (V2),MCE,4.583661806694001,2,5,0.906082129935828,2012.0475883343488,0.15209298603177357,Data Analyst
Academic Performance (V2),ICE,2.6901493847166975,1,2,0.49769091397996185,2012.0473977936192,-0.11495684227445468,IT Support
Academic Performance (V2),MCB,3.807041453772,5,9,0.7668120884011898,2012.9799655852812,-0.1199575940374244,Data Analyst
Academic Performance (V2),BLD,2.9899828063454095,2,6,0.6317572036583935,2012.839606215739,0.03420001895438501,IT Support
Academic Performance (V2),CIS,2.5517508574148158,1,1,0.6250580078830589,2010.9175438535974,-0.10667391767916848,IT Support
Academic Performance (V2),EEE,3.156651806562606,2,9,0.538670517743885,2012.181087935223,0.2474392935138063,QA Engineer
Academic Performance (V2),ICE,2.7217781119510973,1,2,0.5384629142324934,2010.9928590376164,-0.04689783384364346,IT Support
Academic Performance (V2),ICE,2.3589456690274293,1,2,0.48460106638434663,2009.967266177977,-0.0026372182813612973,IT Support
Academic Performance (V2),CIS,2.6743261201170756,1,1,0.49475370347038566,2013.9944490863481,-0.06436942860207152,IT Support
Academic Performance (V2),PET,4.74967733061344,2,9,0.998675025336139,2013.0790279781115,-0.09331864065864057,Data Analyst
Academic Performance (V2),MIS,3.5163764736864556,5,9,0.8731825506588653,2012.061045202163,-0.1162504269382503,Data Analyst
Academic Performance (V2),ICE,2.889348990211726,1,2,0.6266696939692089,2011.9169528060117,-0.045817845397339414,QA Engineer
Academic Performance (V2),CVE,3.84442312908211,2,6,0.8634192579489783,2013.1811782303462,-0.0788123178758539,Data Analyst
Academic Performance (V2),CHE,4.283484506622649,2,0,0.7495227316616283,2011.9572458485952,0.025224333115569753,Data Analyst
Academic Performance (V2),PET,3.7606131262135665,2,9,0.6086866267572096,2013.0547506544372,-0.0568743597156532,Data Analyst
Academic Performance (V2),MCE,4.097729085857664,2,6,0.711049841246075,2012.9444240251892,0.13881308122699865,Data Analyst
Academic Performance (V2),PET,3.0016877130236157,2,9,0.6352621498496973,2011.0151105624045,-0.05652072159917357,QA Engineer
Academic Performance (V2),PET,3.624163595620349,2,9,0.6167108328078694,2013.089502579448,0.0462063640910336,Data Analyst
Academic Performance (V2),CIS,3.7172317398184376,1,1,1.0876261816054238,2011.9051420278427,-0.0578679347638855,Data Analyst
Academic Performance (V2),BCH,3.4301275840682237,5,9,0.6896460104806326,2010.9931109004633,-0.10157893684420918,QA Engineer
Academic Performance (V2),MIS,2.615704851266507,7,7,0.4520080660573713,2010.928016146546,-0.10722999124081106,IT Support
Academic Performance (V2),PHYG,4.618093011153888,5,9,0.8978976457815215,2014.0033671390709,0.04410285646999187,Data Analyst
Academic Performance (V2),CIS,2.650359559976574,1,1,0.598309711398462,2011.9803610095946,0.041683234765293745,IT Support
Academic Performance (V2),BCH,2.6437616653890403,5,9,0.4938209686512969,2012.1206257353351,0.16082086032500395,IT Support
Academic Performance (V2),PHYG,4.188965851219049,5,9,0.8702207885784673,2014.0422684004493,0.055355796686688545,Data Analyst
Academic Performance (V2),PET,4.64716638981657,2,9,0.8999008546043537,2011.9908872125832,-0.00014827699602447302,Data Analyst
Academic Performance (V2),BLD,3.845142691167998,2,6,0.7363271391583034,2012.152832453707,0.06767139322939962,Data Analyst
Academic Performance (V2),EEE,2.7109107508791324,2,4,0.417788010597636,2012.0132504253575,0.02834072386270392,IT Support
Academic Performance (V2),MCB,4.520943811311387,5,9,0.9107319163729225,2011.8997468497455,-0.1043802542066426,Data Analyst
Academic Performance (V2),MCE,2.938477919387599,2,5,0.6266740057140978,2012.0024390610179,0.028552528138756278,QA Engineer
Academic Performance (V2),PET,2.5714642058051935,2,9,0.45324002284774717,2011.9800960353932,0.05158239380966637,IT Support
Academic Performance (V2),CEN,2.409135953028339,1,1,0.4065172629274282,2014.078187031702,-0.08118089481802918,IT Support
Academic Performance (V2),PHYG,2.768053035375676,5,9,0.5706115674363234,2011.0061151449697,0.01730061297812939,IT Support
Academic Performance (V2),CVE,2.601917100709125,2,6,0.5570969480370757,2012.9231463785347,0.001953623291890747,IT Support
Academic Performance (V2),CHE,3.9482246675770645,2,0,0.7866845764594855,2012.1721262987037,0.1101915543461042,Data Analyst
Academic Performance (V2),MCB,3.635213505711855,5,9,0.7633072993171942,2011.955498950851,-0.14569541270892442,Data Analyst
Academic Performance (V2),PHYR,4.351112275455408,2,5,0.8474511310784504,2013.0847723845573,-0.11807278267754294,Data Analyst
Academic Performance (V2),MCB,3.8138900804329467,5,9,0.7023736708959436,2010.9860301018512,0.13087817340437702,Data Analyst
Academic Performance (V2),CVE,2.7889430529311743,2,6,0.6435790310389009,2011.0700294363446,0.07852575052009259,IT Support
Academic Performance (V2),MIS,2.868880303914044,7,7,0.5220284771748096,2013.0625653090958,0.13731201193445702,QA Engineer
Academic Performance (V2),EEE,3.224239786917712,2,4,0.7954285852959314,2012.7925438019088,0.12251277151745042,QA Engineer
Academic Performance (V2),PET,4.423932760222096,2,9,0.8624668569469423,2013.9413692936946,0.027927667074065545,Data Analyst
Academic Performance (V2),CIS,3.788209565082412,1,1,0.9232385474513776,2012.8496078387232,-0.10008137643764392,Data Analyst
Academic Performance (V2),PET,4.538875024447912,2,9,1.0200065943495455,2013.1100667619896,-0.03850458000793998,QA Engineer
Academic Performance (V2),CHE,2.207139654078928,2,0,0.5369182703054196,2009.8761772318328,0.15280325071865486,IT Support
Academic Performance (V2),ICE,2.992478410333545,1,2,0.649926853918507,2012.9508034979435,-0.050131999877959514,IT Support
Academic Performance (V2),ICE,3.6575205591161906,1,2,0.8236087958262213,2012.8979130780133,-0.22262645537926817,Data Analyst
Academic Performance (V2),MCB,2.7797157390089446,5,9,0.8444467329582168,2009.885901751231,0.06485177439191336,IT Support
Academic Performance (V2),EEE,4.417408911815336,2,4,0.7698176231743683,2009.8816115231837,0.026741779392176104,Data Analyst
Academic Performance (V2),BCH,3.2730702023108953,5,9,0.6618839811896182,2012.019079767075,0.0654335754250338,IT Support
Academic Performance (V2),MCB,3.2576418449510465,5,9,0.6710390215668139,2012.1228807062153,-0.27672590727477486,QA Engineer
Academic Performance (V2),CHE,4.694342555104648,2,0,0.9179971010568039,2010.0671937306563,0.04811947130365208,Data Analyst
Academic Performance (V2),CHE,4.4750039796245735,2,0,0.8713972356681097,2011.0738960472206,-0.06433201994310223,Data Analyst
Academic Performance (V2),EEE,4.474274142961629,2,4,1.0507999167338757,2009.977050283008,0.029753378156372086,Data Analyst
Academic Performance (V2),BCH,2.581611042753344,5,9,0.6489038610519444,2010.778395926972,-0.13153480745552706,IT Support
Academic Performance (V2),EEE,3.556893702646841,2,4,0.5571663950480169,2013.9450208496137,-0.025737276353928907,Data Analyst
Academic Performance (V2),CIS,3.196361098815753,1,1,0.694726035327513,2012.9445046165845,0.11776627517759526,QA Engineer
Academic Performance (V2),BLD,1.9841527382434383,2,6,0.3887260647683095,2013.966038547283,0.10674457203880905,IT Support
Academic Performance (V2),MIS,3.6167208726613227,7,7,0.8977667377735994,2011.9472821062514,0.1102852031232138,Data Analyst
Academic Performance (V2),MIS,3.190669276688719,7,7,0.5353832237346475,2012.9557239795377,-0.09471799133662803,QA Engineer
Academic Performance (V2),CHE,3.5845310752054944,2,0,0.7329254543916272,2013.8484770861928,-0.0812225711559776,Data Analyst
Academic Performance (V2),MCB,2.8628303695288078,5,9,0.4850247812009899,2013.0807744359429,0.09859881564173772,IT Support
Academic Performance (V2),MIS,2.1546004103123004,7,7,0.44409238866455397,2012.044294461618,0.07103398342587164,IT Support
Academic Performance (V2),MIS,2.043422269836444,7,7,0.4831025764163114,2013.9705723696234,-0.09300071896680412,IT Support
Academic Performance (V2),CHM,3.891552341172373,5,9,0.7076381162647939,2010.9815961811792,0.039987230410868456,Data Analyst
Academic Performance (V2),MCB,3.203211522168226,5,9,0.7388858297080598,2011.9430906839325,0.07377052093141316,QA Engineer
Academic Performance (V2),EEE,4.392392615265802,2,4,0.8954562051191358,2010.143595544804,0.10195292460885469,QA Engineer
Academic Performance (V2),CVE,4.734648232424845,2,6,0.9587279300833516,2013.168791218502,-0.03845789031827771,Data Analyst
Academic Performance (V2),PET,3.222140494370963,2,9,0.4188519654363808,2010.1479849394225,0.05283806654289076,QA Engineer
Academic Performance (V2),MIS,2.2921965127503627,7,7,0.34890370857211256,2010.8791750763535,0.1647741114934904,IT Support
Academic Performance (V2),MCE,4.617146092663844,2,5,1.0570475140290116,2014.023027050098,0.061073048248196996,QA Engineer
Academic Performance (V2),MCB,4.116494132271526,5,9,0.8780413262519033,2011.9940491128664,-0.01537881020154617,Data Analyst
Academic Performance (V2),EEE,3.711578712619196,2,4,0.8263064461867908,2011.0172932580715,-0.033504051979880815,Data Analyst
Academic Performance (V2),MCE,3.893678973981813,2,5,0.6511811418725428,2011.9932960906945,-0.026139711149386083,Data Analyst
Academic Performance (V2),CHE,3.9676173806218187,2,0,0.8697197095267646,2013.847220554527,-0.056198026564933105,Data Analyst
Academic Performance (V2),CIS,3.119651917514606,1,1,0.792215839464949,2014.026220272286,-0.045822908428489545,IT Support
Academic Performance (V2),CIS,3.4626131425264965,1,1,0.6870988525792433,2009.9442833451942,0.00714984999019369,QA Engineer
Academic Performance (V2),EEE,3.9150863949947583,2,4,0.792627020738161,2012.054743227303,0.07592868681896109,Data Analyst
Academic Performance (V2),MIS,3.153958634911132,7,7,0.7639389597591009,2013.1023626897288,0.10781828448470716,QA Engineer
Academic Performance (V2),PET,4.039608002319681,2,9,1.075548549140006,2011.870812087466,-0.04529085627987147,Data Analyst
Academic Performance (V2),PHYG,3.424493756937161,5,9,0.806261106803697,2013.0429661906046,-0.21657719011127857,QA Engineer
Academic Performance (V2),CVE,2.444079771885239,2,6,0.44238746474305785,2013.942667786433,-0.19122631614538121,IT Support
Academic Performance (V2),MIS,2.6349436404067346,7,7,0.4270639009210916,2013.0331162422196,-0.13326871149391997,IT Support
Academic Performance (V2),EEE,4.096056688304379,2,4,0.8921608353466812,2014.0455034721642,-0.0757060100524884,Data Analyst
Academic Performance (V2),BCH,3.7902250984957564,5,9,0.7841249261497902,2011.8853384523763,-0.06128153439325099,Data Analyst
Academic Performance (V2),CHE,2.761016782916498,2,0,0.6834065806415003,2010.189766308377,-0.057077106391536285,IT Support
Academic Performance (V2),MIS,4.264410618913092,7,7,1.0507554834476573,2011.039263451452,0.0127815969060565,Data Analyst
Academic Performance (V2),MIS,3.6296683076856855,7,7,0.7155359507283572,2010.8884030202253,-0.09733764234903922,Data Analyst
Academic Performance (V2),MCE,3.1188867640716342,2,5,0.6028401114664881,2009.9207187122668,-0.02736256194407968,QA Engineer
Academic Performance (V2),EEE,2.5658334301290675,2,4,0.5057967401353304,2010.139627675616,0.043725047754078816,IT Support
Academic Performance (V2),ICE,3.296222472967639,1,2,0.5485619258665126,2010.2062896492987,0.08819175500956464,QA Engineer
Academic Performance (V2),MCE,3.9144986897318295,2,5,0.7248563040790335,2014.1054262451567,-0.1571784055401576,Data Analyst
Academic Performance (V2),EEE,2.417105058398164,2,4,0.5180347811187194,2010.0973067877585,0.0665384304622557,IT Support
Academic Performance (V2),ICE,3.7487178554545166,1,2,0.8644040060652087,2014.2380536732508,-0.06874868146217744,Data Analyst
Academic Performance (V2),MCE,3.987387734370651,2,5,0.7774311883879849,2013.2016719227895,-0.18533548888202256,Data Analyst
Academic Performance (V2),ICE,3.8267937512492467,1,2,0.7125494082994701,2012.1920202781216,-0.020343300221254457,Data Analyst
Academic Performance (V2),MCB,3.0276459149406207,5,9,0.5078969847398266,2012.8516541733995,-0.002968247341482991,QA Engineer
Academic Performance (V2),MIS,3.2833367181588065,7,7,0.4591254595502167,2011.0686327147919,-0.12624273262606436,QA Engineer
Academic Performance (V2),PET,3.7401019277965917,2,9,0.6780073644207655,2013.9543380302912,-0.21963188492725055,Data Analyst
Academic Performance (V2),CHE,3.721977124154385,2,0,0.814014266226846,2012.0023055590555,0.18677355259190168,Data Analyst
Academic Performance (V2),PET,3.65166434662911,2,9,0.7606665547698146,2013.12820787409,0.02172025320138386,Data Analyst
Academic Performance (V2),ICE,4.006588391694145,1,2,0.8305995507536899,2014.0402858958382,-0.0161906593198046,Data Analyst
Academic Performance (V2),EEE,3.8375862449029707,2,4,0.6922214837614319,2012.0972349035717,0.03287947977249416,Data Analyst
Academic Performance (V2),EEE,3.4494412614570136,2,4,0.6439737312435372,2010.1412248858767,0.1689016238323955,QA Engineer
Academic Performance (V2),ICE,4.604719720770387,1,2,1.0242463338836572,2012.9298071862836,-0.08114124500928929,Data Analyst
Academic Performance (V2),BLD,3.512989258503501,2,6,0.5430539460352546,2011.046768536289,0.016050832425670156,QA Engineer
Academic Performance (V2),MCE,3.443815187810556,2,5,0.8251318603489489,2010.116188160513,0.06213020082848741,Data Analyst
Academic Performance (V2),MIS,4.506042820403448,7,7,0.8976114199035472,2012.8338764760922,0.03452767991611237,Data Analyst
Academic Performance (V2),EEE,2.970858084019712,2,4,0.6018247082796387,2013.9967266120655,-0.0763315344983918,IT Support
Academic Performance (V2),ICE,4.167758197630005,1,2,0.6644228828643912,2009.9733940014792,0.1481049819354006,Data Analyst
Academic Performance (V2),EEE,3.6786074272267366,2,4,0.8088467253672371,2014.1077886337512,-0.1284096772838814,Data Analyst
Academic Performance (V2),EEE,3.012604163137138,2,4,0.5905052017697439,2012.8762614340685,0.1785029765605236,IT Support
Academic Performance (V2),CEN,3.7106223733709593,1,1,0.8357845620967455,2010.9775676973306,-0.045167548044803,Data Analyst
Academic Performance (V2),MCE,4.266384318002538,2,5,0.9447969792002255,2013.0682453188895,-0.1517065181892357,Data Analyst
Academic Performance (V2),CEN,3.834903693747464,1,1,0.9867102877380762,2010.00363490413,0.1680632460562104,Data Analyst
Academic Performance (V2),EEE,2.4950191057163598,2,4,0.45875710023912325,2012.9501292114448,-0.01881572628493407,IT Support
Academic Performance (V2),MCB,2.6171918042807727,5,9,0.38470146055928556,2010.8982943345027,-0.23950570038367136,IT Support
Academic Performance (V2),MIS,3.835944229284513,7,7,0.5506018476486525,2014.0128343806666,-0.12681316137287615,Data Analyst
Academic Performance (V2),ICE,1.8631388701481817,1,2,0.41891108300757474,2012.9099502415668,0.023946885337140424,IT Support
